Year,Country_of_Asylum,Country_of_Origin,Country_of_Asylum_ISO,Country_of_Origin_ISO,Region,Refugees,Asylum_Seekers,IDPs,OIP,Stateless,HST,OOC
2021,Albania,Stateless,ALB,XXA,Europe,0,0,0,0,1838,0,0
2021,Egypt,Stateless,EGY,XXA,Africa,0,0,0,0,5,0,0
2021,Armenia,Stateless,ARM,XXA,Asia,0,0,0,0,870,0,0
2021,Australia,Stateless,AUS,XXA,Oceania,3876,1239,0,0,7700,0,2599
2021,Austria,Stateless,AUT,XXA,Europe,2020,0,0,0,3162,0,0
2021,Azerbaijan,Stateless,AZE,XXA,Asia,0,0,0,0,3585,0,0
2021,Burundi,Stateless,BDI,XXA,Africa,0,0,0,0,783,0,0
2021,Belgium,Stateless,BEL,XXA,Europe,319,5,0,0,1178,0,854
2021,Bangladesh,Stateless,BGD,XXA,Asia,0,0,0,0,918841,0,0
2021,Belarus,Stateless,BLR,XXA,Europe,0,0,0,0,5985,0,0
2021,Brazil,Stateless,BRA,XXA,South America,0,0,0,0,12,0,0
2021,Brunei Darussalam,Stateless,BRN,XXA,Asia,0,0,0,0,20863,0,0
2021,Bosnia and Herzegovina,Stateless,BIH,XXA,Europe,0,0,0,0,115,0,0
2021,Bulgaria,Stateless,BGR,XXA,Europe,1003,35,0,0,1120,0,0
2021,Cambodia,Stateless,KHM,XXA,Asia,0,0,0,0,75000,0,0
2021,Canada,Stateless,CAN,XXA,North America,400,98,0,0,4287,0,0
2021,Colombia,Stateless,COL,XXA,South America,0,0,0,0,11,0,0
2021,Costa Rica,Stateless,CRI,XXA,North America,0,0,0,0,168,0,0
2021,Cabo Verde,Stateless,CPV,XXA,Africa,0,0,0,0,115,0,0
2021,Cyprus,Stateless,CYP,XXA,Asia,66,0,0,0,66,0,0
2021,Czechia,Stateless,CZE,XXA,Europe,75,6,0,0,1587,0,552
2021,Denmark,Stateless,DNK,XXA,Europe,2923,66,0,0,11643,0,0
2021,Estonia,Stateless,EST,XXA,Europe,0,0,0,0,70594,0,0
2021,Finland,Stateless,FIN,XXA,Europe,422,25,0,0,3556,0,0
2021,France,Stateless,FRA,XXA,Europe,1725,199,0,0,3560,0,1716
2021,United Kingdom of Great Britain and Northern Ireland,Stateless,GBR,XXA,Europe,3070,1849,0,0,5177,0,258
2021,Georgia,Stateless,GEO,XXA,Asia,0,0,0,0,530,0,0
2021,Germany,Stateless,DEU,XXA,Europe,11901,841,0,0,27939,0,0
2021,Greece,Stateless,GRC,XXA,Europe,785,50,0,0,4488,0,3653
2021,Croatia,Stateless,HRV,XXA,Europe,11,0,0,0,2890,0,0
2021,Hungary,Stateless,HUN,XXA,Europe,64,0,0,0,135,0,0
2021,Iceland,Stateless,ISL,XXA,Europe,20,0,0,0,68,0,0
2021,Cote d'Ivoire,Stateless,CIV,XXA,,0,0,0,0,931166,0,0
2021,India,Stateless,IND,XXA,Asia,0,0,0,0,20154,0,0
2021,Indonesia,Stateless,IDN,XXA,Asia,0,0,0,0,641,0,0
2021,Ireland,Stateless,IRL,XXA,Europe,7,0,0,0,7,0,0
2021,Iran (Islamic Rep. of),Stateless,IRN,XXA,Middle East,0,0,0,0,34,0,0
2021,Iraq,Stateless,IRQ,XXA,Asia,0,0,0,0,47253,0,0
2021,Israel,Stateless,ISR,XXA,Asia,0,0,0,0,42,0,0
2021,Italy,Stateless,ITA,XXA,Europe,9,13,0,0,3000,0,0
2021,Jordan,Stateless,JOR,XXA,Asia,0,63,0,0,63,0,0
2021,Japan,Stateless,JPN,XXA,Asia,9,0,0,0,531,0,0
2021,Kazakhstan,Stateless,KAZ,XXA,Asia,0,0,0,0,7831,0,0
2021,Kenya,Stateless,KEN,XXA,Africa,0,0,0,0,16779,0,0
2021,Kyrgyzstan,Stateless,KGZ,XXA,Asia,0,0,0,0,600,0,0
2021,Rep. of Korea,Stateless,KOR,XXA,Asia,0,5,0,0,202,0,0
2021,Kuwait,Stateless,KWT,XXA,Asia,0,0,0,0,92000,0,0
2021,Sri Lanka,Stateless,LKA,XXA,Asia,0,0,0,0,35,0,0
2021,Lithuania,Stateless,LTU,XXA,Europe,37,0,0,0,2720,0,0
2021,Luxembourg,Stateless,LUX,XXA,Europe,111,0,0,0,196,0,80
2021,Latvia,Stateless,LVA,XXA,Europe,0,0,0,0,195354,0,0
2021,North Macedonia,Stateless,MKD,XXA,Europe,0,0,0,0,554,0,0
2021,Rep. of Moldova,Stateless,MDA,XXA,Europe,0,0,0,0,3343,0,0
2021,Mexico,Stateless,MEX,XXA,North America,0,0,0,0,13,0,0
2021,Malaysia,Stateless,MYS,XXA,Asia,0,0,0,0,112420,0,0
2021,Montenegro,Stateless,MNE,XXA,Europe,0,0,0,0,502,0,0
2021,Mongolia,Stateless,MNG,XXA,Asia,0,0,0,0,17,0,0
2021,Malta,Stateless,MLT,XXA,Europe,0,0,0,0,11,0,0
2021,Myanmar,Stateless,MMR,XXA,Asia,0,0,0,0,600000,0,0
2021,Nepal,Stateless,NPL,XXA,Asia,0,0,0,0,465,0,0
2021,Netherlands (Kingdom of the),Stateless,NLD,XXA,Europe,2531,45,0,0,4527,0,0
2021,Norway,Stateless,NOR,XXA,Europe,2297,54,0,0,3944,0,0
2021,Nauru,Stateless,NRU,XXA,Oceania,59,0,0,0,130,0,0
2021,Pakistan,Stateless,PAK,XXA,Asia,0,0,0,0,47,0,0
2021,Philippines,Stateless,PHL,XXA,Asia,5,0,0,0,260,0,0
2021,Papua New Guinea,Stateless,PNG,XXA,Oceania,5,0,0,0,10,0,0
2021,Poland,Stateless,POL,XXA,Europe,54,5,0,0,1387,0,0
2021,Portugal,Stateless,PRT,XXA,Europe,31,0,0,0,45,0,14
2021,Qatar,Stateless,QAT,XXA,Asia,0,0,0,0,1200,0,0
2021,Romania,Stateless,ROU,XXA,Europe,127,8,0,0,316,0,181
2021,Russian Federation,Stateless,RUS,XXA,Europe,36,5,0,0,54061,0,0
2021,Rwanda,Stateless,RWA,XXA,Africa,0,0,0,0,9500,0,0
2021,Saudi Arabia,Stateless,SAU,XXA,Asia,0,0,0,0,70000,0,0
2021,Singapore,Stateless,SGP,XXA,Asia,0,0,0,0,1109,0,0
2021,Spain,Stateless,ESP,XXA,Europe,0,10,0,0,6197,0,6187
2021,Serbia and Kosovo: S/RES/1244 (1999),Stateless,SRB,XXA,Europe,0,0,0,0,2669,0,0
2021,Viet Nam,Stateless,VNM,XXA,Asia,0,0,0,0,35475,0,0
2021,South Sudan,Stateless,SSD,XXA,Africa,0,0,0,0,10000,0,0
2021,Slovakia,Stateless,SVK,XXA,Europe,9,0,0,0,2935,0,0
2021,Slovenia,Stateless,SVN,XXA,Europe,0,0,0,0,8,0,0
2021,Sweden,Stateless,SWE,XXA,Europe,21762,560,0,0,46933,0,0
2021,Switzerland,Stateless,CHE,XXA,Europe,671,0,0,0,740,0,98
2021,Syrian Arab Rep.,Stateless,SYR,XXA,Middle East,0,0,0,0,160000,0,0
2021,Thailand,Stateless,THA,XXA,Asia,0,0,0,0,561527,0,0
2021,Tajikistan,Stateless,TJK,XXA,Asia,0,0,0,0,6110,0,0
2021,Turkmenistan,Stateless,TKM,XXA,Asia,0,0,0,0,4280,0,0
2021,Uganda,Stateless,UGA,XXA,Africa,0,0,0,0,67000,0,0
2021,Ukraine,Stateless,UKR,XXA,Europe,47,10,0,0,35933,0,0
2021,Uruguay,Stateless,URY,XXA,South America,0,0,0,0,5,0,0
2021,United States of America,Stateless,USA,XXA,North America,47,0,0,0,47,0,0
2021,Uzbekistan,Stateless,UZB,XXA,Asia,0,0,0,0,37993,0,0
2021,Canada,Saint Kitts and Nevis,CAN,KNA,North America,36,6,0,0,0,0,0
2021,United Kingdom of Great Britain and Northern Ireland,Saint Kitts and Nevis,GBR,KNA,Europe,6,21,0,0,0,0,0
2021,United States of America,Saint Kitts and Nevis,USA,KNA,North America,5,5,0,0,0,0,0
2021,Brazil,Sao Tome and Principe,BRA,STP,South America,0,25,0,0,0,0,0
2021,Gabon,Sao Tome and Principe,GAB,STP,Africa,6,0,0,0,0,0,0
2021,Algeria,Sudan,DZA,SDN,Africa,33,28,0,0,0,0,0
2021,Angola,Sudan,AGO,SDN,Africa,279,1670,0,0,0,0,0
2021,Egypt,Sudan,EGY,SDN,Africa,25476,26527,0,0,0,0,0
2021,Argentina,Sudan,ARG,SDN,South America,5,0,0,0,0,0,0
2021,Australia,Sudan,AUS,SDN,Oceania,556,187,0,0,0,0,0
2021,Austria,Sudan,AUT,SDN,Europe,296,30,0,0,0,0,0
2021,Belgium,Sudan,BEL,SDN,Europe,299,165,0,0,0,0,0
2021,Benin,Sudan,BEN,SDN,Africa,18,7,0,0,0,0,0
2021,Botswana,Sudan,BWA,SDN,Africa,5,0,0,0,0,0,0
2021,Brazil,Sudan,BRA,SDN,South America,77,141,0,0,0,0,0
2021,Bulgaria,Sudan,BGR,SDN,Europe,12,0,0,0,0,0,0
2021,Canada,Sudan,CAN,SDN,North America,2185,199,0,0,0,0,0
2021,Central African Rep.,Sudan,CAF,SDN,Africa,394,17,0,0,0,0,0
2021,Chad,Sudan,TCD,SDN,Africa,375999,1867,0,0,0,0,0
2021,Cameroon,Sudan,CMR,SDN,Africa,65,26,0,0,0,0,0
2021,Congo,Sudan,COG,SDN,Africa,30,41,0,0,0,0,0
2021,Dem. Rep. of the Congo,Sudan,COD,SDN,Africa,2023,7,0,0,0,0,0
2021,Cuba,Sudan,CUB,SDN,North America,10,0,0,0,0,0,0
2021,Cyprus,Sudan,CYP,SDN,Asia,14,8,0,0,0,0,0
2021,Czechia,Sudan,CZE,SDN,Europe,9,0,0,0,0,0,0
2021,Denmark,Sudan,DNK,SDN,Europe,53,9,0,0,0,0,0
2021,Djibouti,Sudan,DJI,SDN,Africa,9,5,0,0,0,0,0
2021,Ecuador,Sudan,ECU,SDN,South America,5,0,0,0,0,0,0
2021,Eritrea,Sudan,ERI,SDN,Africa,99,0,0,0,0,0,0
2021,Estonia,Sudan,EST,SDN,Europe,16,0,0,0,0,0,0
2021,Ethiopia,Sudan,ETH,SDN,Africa,45843,590,0,0,0,0,0
2021,Finland,Sudan,FIN,SDN,Europe,55,5,0,0,0,0,0
2021,France,Sudan,FRA,SDN,Europe,23719,1238,0,0,0,0,0
2021,Gabon,Sudan,GAB,SDN,Africa,5,0,0,0,0,0,0
2021,United Kingdom of Great Britain and Northern Ireland,Sudan,GBR,SDN,Europe,11305,3577,0,0,0,0,0
2021,Georgia,Sudan,GEO,SDN,Asia,6,7,0,0,0,0,0
2021,Germany,Sudan,DEU,SDN,Europe,2909,941,0,0,0,0,0
2021,Ghana,Sudan,GHA,SDN,Africa,584,109,0,0,0,0,0
2021,Greece,Sudan,GRC,SDN,Europe,561,53,0,0,0,0,0
2021,"China, Hong Kong SAR",Sudan,HKG,SDN,Asia,5,0,0,0,0,0,0
2021,Croatia,Sudan,HRV,SDN,Europe,5,0,0,0,0,0,0
2021,Hungary,Sudan,HUN,SDN,Europe,65,0,0,0,0,0,0
2021,Iceland,Sudan,ISL,SDN,Europe,7,0,0,0,0,0,0
2021,Cote d'Ivoire,Sudan,CIV,SDN,,9,0,0,0,0,0,0
2021,India,Sudan,IND,SDN,Asia,61,144,0,0,0,0,0
2021,Indonesia,Sudan,IDN,SDN,Asia,397,102,0,0,0,0,0
2021,Ireland,Sudan,IRL,SDN,Europe,229,14,0,0,0,0,0
2021,Iraq,Sudan,IRQ,SDN,Asia,92,692,0,0,0,0,0
2021,Israel,Sudan,ISR,SDN,Asia,490,4391,0,0,0,0,126
2021,Italy,Sudan,ITA,SDN,Europe,1211,340,0,0,0,0,0
2021,Jordan,Sudan,JOR,SDN,Asia,3697,2196,0,0,0,0,0
2021,Japan,Sudan,JPN,SDN,Asia,16,0,0,0,0,0,0
2021,Kenya,Sudan,KEN,SDN,Africa,4213,5766,0,0,0,0,0
2021,Rep. of Korea,Sudan,KOR,SDN,Asia,32,46,0,0,0,0,0
2021,Kuwait,Sudan,KWT,SDN,Asia,0,17,0,0,0,0,0
2021,Liberia,Sudan,LBR,SDN,Africa,11,0,0,0,0,0,0
2021,Libya,Sudan,LBY,SDN,Africa,1336,15707,0,0,0,0,0
2021,Lebanon,Sudan,LBN,SDN,Asia,728,1524,0,0,0,0,12
2021,Liechtenstein,Sudan,LIE,SDN,Europe,0,7,0,0,0,0,0
2021,Sri Lanka,Sudan,LKA,SDN,Asia,5,5,0,0,0,0,0
2021,Luxembourg,Sudan,LUX,SDN,Europe,56,45,0,0,0,0,0
2021,Mauritania,Sudan,MRT,SDN,Africa,13,18,0,0,0,0,0
2021,Rep. of Moldova,Sudan,MDA,SDN,Europe,9,0,0,0,0,0,0
2021,Mexico,Sudan,MEX,SDN,North America,0,11,0,0,0,0,0
2021,Malaysia,Sudan,MYS,SDN,Asia,182,127,0,0,0,0,0
2021,Morocco,Sudan,MAR,SDN,Africa,54,938,0,0,0,0,0
2021,Mozambique,Sudan,MOZ,SDN,Africa,5,30,0,0,0,0,0
2021,Malta,Sudan,MLT,SDN,Europe,224,733,0,0,0,0,0
2021,Namibia,Sudan,NAM,SDN,Africa,7,0,0,0,0,0,0
2021,Netherlands (Kingdom of the),Sudan,NLD,SDN,Europe,676,100,0,0,0,0,0
2021,Niger,Sudan,NER,SDN,Africa,850,1292,0,0,0,0,0
2021,Nigeria,Sudan,NGA,SDN,Africa,47,9,0,0,0,0,0
2021,Norway,Sudan,NOR,SDN,Europe,1703,11,0,0,0,0,0
2021,Nauru,Sudan,NRU,SDN,Oceania,5,0,0,0,0,0,0
2021,New Zealand,Sudan,NZL,SDN,Oceania,6,5,0,0,0,0,0
2021,Oman,Sudan,OMN,SDN,Asia,0,6,0,0,0,0,0
2021,Panama,Sudan,PAN,SDN,North America,5,0,0,0,0,0,0
2021,Philippines,Sudan,PHL,SDN,Asia,7,47,0,0,0,0,0
2021,Papua New Guinea,Sudan,PNG,SDN,Oceania,33,0,0,0,0,0,0
2021,Portugal,Sudan,PRT,SDN,Europe,62,10,0,0,0,0,0
2021,Qatar,Sudan,QAT,SDN,Asia,0,15,0,0,0,0,0
2021,Romania,Sudan,ROU,SDN,Europe,24,11,0,0,0,0,0
2021,South Africa,Sudan,ZAF,SDN,Africa,86,62,0,0,0,0,0
2021,Russian Federation,Sudan,RUS,SDN,Europe,5,0,0,0,0,0,0
2021,Rwanda,Sudan,RWA,SDN,Africa,78,54,0,0,0,0,0
2021,Saudi Arabia,Sudan,SAU,SDN,Asia,0,96,0,0,0,0,0
2021,Senegal,Sudan,SEN,SDN,Africa,5,8,0,0,0,0,0
2021,Somalia,Sudan,SOM,SDN,Africa,0,8,0,0,0,0,0
2021,Spain,Sudan,ESP,SDN,Europe,322,140,0,0,0,0,0
2021,Serbia and Kosovo: S/RES/1244 (1999),Sudan,SRB,SDN,Europe,5,0,0,0,0,0,0
2021,South Sudan,Sudan,SSD,SDN,Africa,308174,19,0,0,0,0,0
2021,Sudan,Sudan,SDN,SDN,Africa,0,0,3036590,0,0,0,163
2021,Slovenia,Sudan,SVN,SDN,Europe,6,0,0,0,0,0,0
2021,Sweden,Sudan,SWE,SDN,Europe,1091,89,0,0,0,0,0
2021,Switzerland,Sudan,CHE,SDN,Europe,525,13,0,0,0,0,0
2021,Syrian Arab Rep.,Sudan,SYR,SDN,Middle East,726,82,0,0,0,0,0
2021,United Rep. of Tanzania,Sudan,TZA,SDN,Africa,0,6,0,0,0,0,0
2021,Tunisia,Sudan,TUN,SDN,Africa,172,344,0,0,0,0,0
2021,United Arab Emirates,Sudan,ARE,SDN,Asia,13,6,0,0,0,0,0
2021,Uganda,Sudan,UGA,SDN,Africa,3003,632,0,0,0,0,0
2021,Ukraine,Sudan,UKR,SDN,Europe,27,25,0,0,0,0,0
2021,United States of America,Sudan,USA,SDN,North America,1375,1254,0,0,0,0,0
2021,Yemen,Sudan,YEM,SDN,Asia,109,513,0,0,0,0,0
2021,Zambia,Sudan,ZMB,SDN,Africa,29,0,0,0,0,0,0
2021,Zimbabwe,Sudan,ZWE,SDN,Africa,8,0,0,0,0,0,0
2021,Belgium,Suriname,BEL,SUR,Europe,0,15,0,0,0,0,0
2021,Brazil,Suriname,BRA,SUR,South America,0,23,0,0,0,0,0
2021,Canada,Suriname,CAN,SUR,North America,0,5,0,0,0,0,0
2021,France,Suriname,FRA,SUR,Europe,11,17,0,0,0,0,0
2021,United States of America,Suriname,USA,SUR,North America,11,58,0,0,0,0,0
2021,Belgium,Slovakia,BEL,SVK,Europe,0,5,0,0,0,0,0
2021,Canada,Slovakia,CAN,SVK,North America,1207,119,0,0,0,0,0
2021,France,Slovakia,FRA,SVK,Europe,142,0,0,0,0,0,0
2021,Germany,Slovakia,DEU,SVK,Europe,72,0,0,0,0,0,0
2021,United States of America,Slovakia,USA,SVK,North America,5,47,0,0,0,0,0
2021,Canada,Slovenia,CAN,SVN,North America,6,5,0,0,0,0,0
2021,Germany,Slovenia,DEU,SVN,Europe,6,0,0,0,0,0,0
2021,United States of America,Slovenia,USA,SVN,North America,5,5,0,0,0,0,0
2021,Australia,Eswatini,AUS,SWZ,Oceania,0,21,0,0,0,0,0
2021,Canada,Eswatini,CAN,SWZ,North America,70,0,0,0,0,0,0
2021,United Kingdom of Great Britain and Northern Ireland,Eswatini,GBR,SWZ,Europe,55,5,0,0,0,0,0
2021,Germany,Eswatini,DEU,SWZ,Europe,5,5,0,0,0,0,0
2021,Ireland,Eswatini,IRL,SWZ,Europe,18,21,0,0,0,0,0
2021,South Africa,Eswatini,ZAF,SWZ,Africa,7,18,0,0,0,0,0
2021,Eswatini,Eswatini,SWZ,SWZ,Africa,0,0,0,0,0,0,10
2021,Sweden,Eswatini,SWE,SWZ,Europe,5,0,0,0,0,0,0
2021,United States of America,Eswatini,USA,SWZ,North America,5,10,0,0,0,0,0
2021,Brazil,Sweden,BRA,SWE,South America,0,5,0,0,0,0,0
2021,United Kingdom of Great Britain and Northern Ireland,Sweden,GBR,SWE,Europe,0,5,0,0,0,0,0
2021,Germany,Sweden,DEU,SWE,Europe,9,0,0,0,0,0,0
2021,United States of America,Sweden,USA,SWE,North America,0,33,0,0,0,0,0
2021,Brazil,Switzerland,BRA,CHE,South America,0,5,0,0,0,0,0
2021,United States of America,Switzerland,USA,CHE,North America,0,16,0,0,0,0,0
2021,Albania,Syrian Arab Rep.,ALB,SYR,Europe,15,6,0,0,0,0,0
2021,Algeria,Syrian Arab Rep.,DZA,SYR,Africa,6659,0,0,0,0,0,0
2021,Angola,Syrian Arab Rep.,AGO,SYR,Africa,0,5,0,0,0,0,0
2021,Egypt,Syrian Arab Rep.,EGY,SYR,Africa,136727,0,0,0,0,0,0
2021,Argentina,Syrian Arab Rep.,ARG,SYR,South America,433,98,0,0,0,0,448
2021,Armenia,Syrian Arab Rep.,ARM,SYR,Asia,5335,8,0,0,0,0,0
2021,Australia,Syrian Arab Rep.,AUS,SYR,Oceania,640,53,0,0,0,0,0
2021,Austria,Syrian Arab Rep.,AUT,SYR,Europe,62408,10558,0,0,0,0,0
2021,Azerbaijan,Syrian Arab Rep.,AZE,SYR,Asia,33,0,0,0,0,0,0
2021,Bahrain,Syrian Arab Rep.,BHR,SYR,Asia,5,36,0,0,0,0,0
2021,Belgium,Syrian Arab Rep.,BEL,SYR,Europe,19188,1980,0,0,0,0,0
2021,Benin,Syrian Arab Rep.,BEN,SYR,Africa,32,12,0,0,0,0,0
2021,Burkina Faso,Syrian Arab Rep.,BFA,SYR,Africa,5,0,0,0,0,0,0
2021,Belarus,Syrian Arab Rep.,BLR,SYR,Europe,68,8,0,0,0,0,0
2021,Bolivia (Plurinational State of),Syrian Arab Rep.,BOL,SYR,South America,22,0,0,0,0,0,0
2021,Brazil,Syrian Arab Rep.,BRA,SYR,South America,3920,3969,0,0,0,0,0
2021,Bosnia and Herzegovina,Syrian Arab Rep.,BIH,SYR,Europe,28,5,0,0,0,0,13
2021,Bulgaria,Syrian Arab Rep.,BGR,SYR,Europe,20067,2368,0,0,0,0,0
2021,Canada,Syrian Arab Rep.,CAN,SYR,North America,190,164,0,0,0,0,0
2021,Chad,Syrian Arab Rep.,TCD,SYR,Africa,48,19,0,0,0,0,0
2021,China,Syrian Arab Rep.,CHN,SYR,Asia,43,5,0,0,0,0,0
2021,Chile,Syrian Arab Rep.,CHL,SYR,South America,113,32,0,0,0,0,0
2021,Cameroon,Syrian Arab Rep.,CMR,SYR,Africa,5,10,0,0,0,0,0
2021,Congo,Syrian Arab Rep.,COG,SYR,Africa,5,13,0,0,0,0,0
2021,Dem. Rep. of the Congo,Syrian Arab Rep.,COD,SYR,Africa,12,12,0,0,0,0,0
2021,Colombia,Syrian Arab Rep.,COL,SYR,South America,11,7,0,0,0,0,0
2021,Costa Rica,Syrian Arab Rep.,CRI,SYR,North America,5,25,0,0,0,0,0
2021,Cuba,Syrian Arab Rep.,CUB,SYR,North America,36,9,0,0,0,0,0
2021,Cyprus,Syrian Arab Rep.,CYP,SYR,Asia,10735,5545,0,0,0,0,0
2021,Czechia,Syrian Arab Rep.,CZE,SYR,Europe,358,0,0,0,0,0,0
2021,Denmark,Syrian Arab Rep.,DNK,SYR,Europe,19706,222,0,0,0,0,0
2021,Djibouti,Syrian Arab Rep.,DJI,SYR,Africa,14,5,0,0,0,0,0
2021,Ecuador,Syrian Arab Rep.,ECU,SYR,South America,157,0,0,0,0,0,0
2021,Estonia,Syrian Arab Rep.,EST,SYR,Europe,105,0,0,0,0,0,0
2021,Ethiopia,Syrian Arab Rep.,ETH,SYR,Africa,38,629,0,0,0,0,0
2021,Finland,Syrian Arab Rep.,FIN,SYR,Europe,2660,66,0,0,0,0,0
2021,France,Syrian Arab Rep.,FRA,SYR,Europe,37375,1369,0,0,0,0,0
2021,United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,GBR,SYR,Europe,11980,4795,0,0,0,0,0
2021,Georgia,Syrian Arab Rep.,GEO,SYR,Asia,444,18,0,0,0,0,0
2021,Germany,Syrian Arab Rep.,DEU,SYR,Europe,621740,53750,0,0,0,0,0
2021,Ghana,Syrian Arab Rep.,GHA,SYR,Africa,229,70,0,0,0,0,0
2021,Greece,Syrian Arab Rep.,GRC,SYR,Europe,39372,3933,0,0,0,0,0
2021,Guinea,Syrian Arab Rep.,GIN,SYR,Africa,14,0,0,0,0,0,0
2021,Croatia,Syrian Arab Rep.,HRV,SYR,Europe,548,12,0,0,0,0,0
2021,Hungary,Syrian Arab Rep.,HUN,SYR,Europe,869,0,0,0,0,0,0
2021,Iceland,Syrian Arab Rep.,ISL,SYR,Europe,195,16,0,0,0,0,0
2021,Cote d'Ivoire,Syrian Arab Rep.,CIV,SYR,,148,9,0,0,0,0,0
2021,India,Syrian Arab Rep.,IND,SYR,Asia,69,64,0,0,0,0,0
2021,Indonesia,Syrian Arab Rep.,IDN,SYR,Asia,20,24,0,0,0,0,0
2021,Ireland,Syrian Arab Rep.,IRL,SYR,Europe,2832,53,0,0,0,0,0
2021,Iraq,Syrian Arab Rep.,IRQ,SYR,Asia,254561,0,0,0,0,0,0
2021,Italy,Syrian Arab Rep.,ITA,SYR,Europe,3527,903,0,0,0,0,0
2021,Jordan,Syrian Arab Rep.,JOR,SYR,Asia,672952,0,0,0,0,0,0
2021,Japan,Syrian Arab Rep.,JPN,SYR,Asia,93,0,0,0,0,0,0
2021,Kazakhstan,Syrian Arab Rep.,KAZ,SYR,Asia,14,11,0,0,0,0,0
2021,Kenya,Syrian Arab Rep.,KEN,SYR,Africa,5,5,0,0,0,0,0
2021,Kyrgyzstan,Syrian Arab Rep.,KGZ,SYR,Asia,75,6,0,0,0,0,0
2021,Rep. of Korea,Syrian Arab Rep.,KOR,SYR,Asia,1250,28,0,0,0,0,0
2021,Kuwait,Syrian Arab Rep.,KWT,SYR,Asia,150,104,0,0,0,0,0
2021,Liberia,Syrian Arab Rep.,LBR,SYR,Africa,27,18,0,0,0,0,0
2021,Libya,Syrian Arab Rep.,LBY,SYR,Africa,492,12632,0,0,0,0,0
2021,Lebanon,Syrian Arab Rep.,LBN,SYR,Asia,840929,0,0,0,0,0,1711
2021,Liechtenstein,Syrian Arab Rep.,LIE,SYR,Europe,32,0,0,0,0,0,0
2021,Lithuania,Syrian Arab Rep.,LTU,SYR,Europe,463,5,0,0,0,0,0
2021,Luxembourg,Syrian Arab Rep.,LUX,SYR,Europe,2409,415,0,0,0,0,0
2021,Latvia,Syrian Arab Rep.,LVA,SYR,Europe,312,5,0,0,0,0,0
2021,Madagascar,Syrian Arab Rep.,MDG,SYR,Africa,5,0,0,0,0,0,0
2021,Mauritania,Syrian Arab Rep.,MRT,SYR,Africa,368,141,0,0,0,0,0
2021,North Macedonia,Syrian Arab Rep.,MKD,SYR,Europe,17,0,0,0,0,0,20
2021,Monaco,Syrian Arab Rep.,MCO,SYR,Europe,5,0,0,0,0,0,0
2021,Rep. of Moldova,Syrian Arab Rep.,MDA,SYR,Europe,166,7,0,0,0,0,0
2021,Mexico,Syrian Arab Rep.,MEX,SYR,North America,34,35,0,0,0,0,0
2021,Mali,Syrian Arab Rep.,MLI,SYR,Africa,24,433,0,0,0,0,0
2021,Malaysia,Syrian Arab Rep.,MYS,SYR,Asia,449,2858,0,0,0,0,0
2021,Morocco,Syrian Arab Rep.,MAR,SYR,Africa,5082,0,0,0,0,0,0
2021,Malta,Syrian Arab Rep.,MLT,SYR,Europe,1918,412,0,0,0,0,0
2021,Netherlands (Kingdom of the),Syrian Arab Rep.,NLD,SYR,Europe,39388,6362,0,0,0,0,0
2021,Niger,Syrian Arab Rep.,NER,SYR,Africa,5,0,0,0,0,0,0
2021,Nigeria,Syrian Arab Rep.,NGA,SYR,Africa,422,482,0,0,0,0,0
2021,Norway,Syrian Arab Rep.,NOR,SYR,Europe,15865,315,0,0,0,0,0
2021,Nauru,Syrian Arab Rep.,NRU,SYR,Oceania,0,5,0,0,0,0,0
2021,New Zealand,Syrian Arab Rep.,NZL,SYR,Oceania,72,0,0,0,0,0,0
2021,Oman,Syrian Arab Rep.,OMN,SYR,Asia,8,27,0,0,0,0,0
2021,Pakistan,Syrian Arab Rep.,PAK,SYR,Asia,50,23,0,0,0,0,0
2021,Paraguay,Syrian Arab Rep.,PRY,SYR,South America,84,17,0,0,0,0,0
2021,Peru,Syrian Arab Rep.,PER,SYR,South America,47,11,0,0,0,0,0
2021,Philippines,Syrian Arab Rep.,PHL,SYR,Asia,130,44,0,0,0,0,0
2021,Poland,Syrian Arab Rep.,POL,SYR,Europe,254,62,0,0,0,0,0
2021,Portugal,Syrian Arab Rep.,PRT,SYR,Europe,861,0,0,0,0,0,0
2021,Qatar,Syrian Arab Rep.,QAT,SYR,Asia,30,109,0,0,0,0,0
2021,Romania,Syrian Arab Rep.,ROU,SYR,Europe,2258,179,0,0,0,0,0
2021,South Africa,Syrian Arab Rep.,ZAF,SYR,Africa,38,20,0,0,0,0,0
2021,Russian Federation,Syrian Arab Rep.,RUS,SYR,Europe,297,62,0,0,0,0,0
2021,El Salvador,Syrian Arab Rep.,SLV,SYR,North America,5,0,0,0,0,0,0
2021,Saudi Arabia,Syrian Arab Rep.,SAU,SYR,Asia,186,9884,0,0,0,0,0
2021,Senegal,Syrian Arab Rep.,SEN,SYR,Africa,0,14,0,0,0,0,0
2021,Somalia,Syrian Arab Rep.,SOM,SYR,Africa,991,65,0,0,0,0,0
2021,Spain,Syrian Arab Rep.,ESP,SYR,Europe,14987,1605,0,0,0,0,0
2021,Serbia and Kosovo: S/RES/1244 (1999),Syrian Arab Rep.,SRB,SYR,Europe,45,9,0,0,0,0,929
2021,Sudan,Syrian Arab Rep.,SDN,SYR,Africa,93482,0,0,0,0,0,0
